class,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49
business,0.69457036,0.32482088,1.7373189,0.32012305,-1.8020915,-0.6676949,-1.4260072,-0.93530697,1.4616783,-0.15501405,-2.5748725,-2.5636334,-3.5564191,0.72957575,1.0552008,-0.32754993,2.03526,-0.8849481,-0.30383822,-0.86924416,1.0186716,0.3882265,-0.17067,2.5203059,-0.15268587,0.25597373,-1.9192227,1.0044343,0.11154591,-0.49675226,-0.58263654,0.47973156,-0.5203434,-0.41336697,1.4405289,-2.4778743,-0.09214175,-0.30475947,-0.36404124,1.1647764,-0.25725678,0.92106223,0.072162755,0.96202993,0.44557598,-0.9639033,-0.72857094,-1.0484713,-3.1290436,1.8383766
business,2.8745527,0.11252098,0.16151038,0.016809478,-1.497618,1.4415883,0.080547296,-1.7044119,1.9646986,-0.5870712,-0.5884181,-1.2394996,-1.4065044,0.8693603,-1.4341819,-2.3889523,0.21696472,-0.0033435486,0.91729355,-0.27173403,-2.6697104,1.1188974,2.2424142,2.5727992,-0.7643134,-4.138876,-2.2377455,-0.33729315,-1.4539657,0.74377334,0.19716045,0.66334665,-0.77626693,-1.487789,2.2050767,0.45166662,0.9783766,1.0342885,2.0546741,2.3646219,0.33637214,-0.14140871,2.2627628,0.19399333,0.39316207,-2.0402548,0.04457681,-1.1838789,-2.3511739,0.83915794
business,2.7425075,2.647065,1.1727262,0.6961792,-1.7247734,0.9240323,-1.3217837,-0.34334594,2.3206358,-0.38870162,-2.115603,-1.2529342,-4.099582,1.2276845,-0.013399486,-1.6188248,1.4909958,-2.6247766,-1.1278944,-0.5190186,-2.077221,1.8748661,0.74395984,1.0255018,0.10147556,-1.9678046,-3.5783067,0.53010815,-0.7109462,-0.2751272,0.1971915,0.3819225,1.5443901,-1.2161688,0.58507615,-2.4495873,1.5465763,-2.2135909,1.4379559,2.3448474,-0.7737066,0.04952138,-0.24498273,-0.12449536,-0.48366606,0.57879335,-1.5031915,-1.915667,-1.6782901,2.011149
business,2.0865474,0.17651583,-1.7099185,-1.4007208,-1.5481915,-3.2056441,-1.7521198,1.6302668,1.3284161,-2.1566908,-1.2678701,-0.9838329,-0.44297624,-1.0486406,-1.0058471,-0.87858254,1.4824333,-0.7108835,-0.27321476,-0.03499974,0.44031063,0.5286193,1.2421443,1.0495051,-0.8905948,0.051566985,-2.8128512,2.867323,1.704278,0.3439494,1.5528663,-0.16901928,0.34858084,-1.0520786,1.0595342,-1.5436084,-1.0003173,-1.1955804,2.543489,1.9090434,0.8989113,0.20475698,-0.24634466,-0.11634669,1.1033198,-0.57751894,-2.2182863,-1.3588854,-2.351861,0.92392814
business,0.12386568,1.868023,-2.7859435,0.36133537,-0.54384047,1.2883854,-0.5730545,2.0962417,0.2607697,0.6204134,-0.9366998,-1.6134905,-0.7162809,0.59691316,-2.8066719,0.60781187,-0.48669493,0.95729136,-0.37522075,-2.6263273,-1.8943121,1.0796809,2.2773042,1.6592157,0.88035214,-2.9517443,-0.5000113,-0.21057844,-1.1197872,2.7764184,0.6319366,0.91515076,1.3716321,-1.0950693,-2.3514464,1.3770787,-1.8599671,-1.1274896,0.98781633,1.0014566,0.3227843,-0.7497335,0.2398823,0.12021751,-0.44003037,-0.74742246,-1.6323813,0.24235913,-4.0812845,-0.23283681
business,1.2040467,1.2759532,-0.09158516,1.0776576,-1.282009,-0.03627176,-1.9064466,-0.3484954,3.2004318,0.10723722,-1.0422579,-1.1288874,-0.0027697014,-0.120247856,-2.4725041,-0.67070836,1.3339758,-1.6893642,-0.72502935,-1.239817,-0.8817152,0.46626684,2.0403314,1.5263431,0.1605336,-0.99311256,-2.7582035,-0.8911631,-1.0412662,-0.6043867,-0.10494014,1.6413281,-1.4604751,-2.3467524,0.97077894,0.55020136,1.2697644,0.85069877,1.4389367,1.6513045,-0.31850404,-0.69876397,1.5873955,-0.1283126,1.5352622,0.15623775,-1.4754125,-1.4572182,-3.1436036,1.6893178
business,0.7595058,-1.2742734,-0.5955376,1.0483943,1.5780122,0.41473547,2.1019382,1.1565845,0.43435606,-2.536741,-0.86708647,-0.3482231,-2.6839259,-0.951562,-1.2299478,-0.40723354,1.1154062,1.6949109,-1.0535786,0.61762583,0.37357974,-1.3618078,0.44110927,1.930124,1.7101116,-0.20332488,1.8995728,0.58530605,1.889129,1.039486,-0.48713377,-0.68665767,-1.3680625,0.28099835,-0.1693665,2.3789773,-0.5343511,-2.5339546,0.77146536,1.5064322,-1.3798263,0.37384126,1.2215991,0.54638857,-0.20591709,0.58936465,-0.0008568027,-2.14658,-2.6472745,-0.20109433
business,0.01815651,-1.0197289,-1.3764278,-2.132671,-0.6370605,2.100012,-1.3151214,1.4967926,0.8129535,-1.360156,-1.1830488,-1.3593332,-0.35569707,-0.61203957,-0.48683724,-0.3845383,0.45624468,0.06712084,-0.9401639,0.5346865,-0.04940725,1.3979241,-0.4344044,0.8467847,0.64565617,-1.5764676,-1.0157195,-2.5088997,-0.40912288,2.0193696,0.45606223,0.7614679,0.5022986,-0.7119562,-0.080865264,1.0364356,-0.707258,-1.3558737,1.4427056,0.30172363,-1.1275477,-0.2182651,0.96534014,0.30776894,-0.63944215,-0.13154992,-0.8547934,-0.03236852,-1.6210177,-1.1456872
business,-0.21029939,-0.31738582,-0.20137352,-2.041673,0.39567587,0.85359895,2.2589216,0.94836605,1.5531121,-3.2327654,-1.6080343,-2.9403455,1.5323055,-2.160414,-3.2479649,-1.7863612,2.2469227,0.79122096,-0.018336587,2.0777738,0.77227783,1.8485128,1.7371429,1.910514,-1.7832971,0.16242215,-2.9481454,-0.16692725,0.7829682,1.5129088,-1.2992909,0.03031531,0.60911876,-2.09742,0.48997945,-2.4947517,-1.5006934,-1.6194234,3.7817063,2.8207653,-1.6037217,-1.871858,1.5407147,-1.2034489,0.9288067,0.91830856,-0.949027,-3.657133,-0.7210803,1.3895321
business,1.339738,-0.80509514,-0.53517216,-2.5588827,-0.7807114,2.8827019,0.14596805,1.7673488,-1.3144389,-1.5688213,-1.9322906,-0.43850327,-1.6044207,0.79646486,-2.1133406,0.18458585,-1.2509496,4.096075,1.327639,-0.26423898,-0.10120112,1.2604933,0.095671065,2.1929157,-0.9086347,-3.730393,-0.021595147,-1.3696454,-0.8196279,1.3451704,0.8310836,-1.9908365,1.0259521,0.23457724,0.6789032,0.79692733,-0.43234187,-1.1971433,2.5831249,-1.2013676,-0.20633422,-1.2061558,-0.5430194,0.23352045,0.05641644,-1.796967,-2.2131329,-1.4991246,-3.5339227,1.3116462
business,2.9731364,0.5302851,-2.8821433,0.48605224,1.215297,-0.05852,0.4523306,1.178188,0.29967514,-1.9535314,-0.919468,1.5501292,-1.0927228,-1.7921617,-3.5315237,1.405001,1.0159835,1.5801059,-4.7890553,-2.283114,0.9457394,0.30477816,-0.61388636,2.1158726,0.1796773,0.67583966,-0.84680176,0.21678741,-0.7774644,3.160978,0.82060647,1.2979909,-2.2942014,-3.6818323,0.24382819,1.6548597,1.3824309,-2.986769,-1.1227908,2.3600059,-0.37807783,0.91110003,4.3144846,1.5971633,0.07519437,-2.3562431,-0.60813916,-1.6009315,-3.4438407,0.35041994
business,1.7213773,0.18581516,-0.99381346,-1.1427543,2.8150115,0.5836948,-1.1283218,1.0912057,1.5323399,-0.8653444,-1.3044345,-1.4384645,-2.4359307,0.81478417,-2.4829466,0.23326856,-0.28651035,1.7774603,0.14634518,-0.9699779,-3.003639,-0.50002503,-0.3383635,1.9083959,-1.1142031,-3.132681,0.51360977,-0.17232221,-0.7279529,-0.078359485,0.6257057,-0.3047662,1.6319616,-1.019855,-0.98931074,1.8574134,-0.5718212,-2.138314,1.9742227,0.9185584,-1.6670407,0.2650311,2.6401083,0.9299416,-1.5485367,-0.8102782,0.769273,-1.2808907,-2.5237508,-0.3737948
business,1.9929044,0.27112406,-0.058525592,0.035925608,-1.8593886,-2.0072339,-0.4793334,-0.95114374,3.8644793,-0.5040711,-1.8260299,-3.3333232,-1.7985469,0.3696843,0.10123184,-1.9741002,0.4875364,-2.724123,0.02567015,-1.4580168,0.28317446,0.62110996,2.5803556,2.5660632,0.84470725,-1.799885,-0.43689844,0.28953907,-2.511282,-0.65259576,0.0048554726,-1.1203774,0.7838336,-0.061019987,0.3117359,-3.120576,0.9369765,-0.80980414,4.3760095,1.3370252,1.1902224,-0.768547,1.0039344,1.1264441,0.48994663,-0.6122094,-0.027647771,-3.5601437,-2.8805988,1.9110594
business,1.6543295,-1.8553513,-1.7709563,0.6956241,2.9576204,0.9073336,0.57207775,0.97822565,1.9717718,-2.2189975,-0.7702075,0.6037389,-2.9823618,-2.3679807,-2.7389657,-0.18194313,-0.16542436,3.1771784,0.2171622,-0.47955725,0.9510905,-1.7571152,0.2872234,3.686563,1.4203005,-3.0975704,0.8443732,2.036349,2.9931872,0.73012257,0.36017618,-0.70090544,-0.71533155,-0.9204804,-0.33803323,2.8850346,-1.842902,-2.9754684,0.774617,1.502397,-3.0298526,0.25672823,1.6151015,1.6893955,-0.047045264,-0.9999812,0.17199042,-2.0434315,-1.8385708,-0.42576063
business,0.22370772,-1.8700697,-1.7331284,0.18937093,-1.2467784,-1.373863,-0.96714765,1.1332949,2.9034295,-0.03756889,-2.7972517,-1.3550613,-1.8783903,1.1272272,-0.30450565,-1.945916,0.6507189,-0.78046536,-0.2690088,-2.033147,1.5442531,0.16564111,0.570687,0.53686285,-0.3128043,-1.9428387,-2.1986358,0.23630287,-0.28448012,-2.5876694,-1.0438606,0.029501855,-1.1484315,-0.19789831,3.0382524,-2.3390157,0.03853694,-1.1766771,2.648628,1.3158636,1.0685316,-0.6178439,-0.2655377,0.26203644,1.2513794,-0.6340022,-0.28158036,-1.8458704,-3.9899333,1.2724829
business,0.9671507,1.8299081,-0.8431595,-0.0792088,1.0539231,-1.1183754,0.3933714,1.2970159,2.0700226,-2.2948487,-1.5157609,-1.4458883,-1.7388875,-0.21168052,1.6024145,-0.42936075,1.6719822,0.6185125,1.283144,1.466445,-0.8778413,0.92039925,-1.6585765,3.1622238,0.1194649,-0.8042743,-0.9826526,0.5255907,-0.6614776,0.1810582,0.9617006,-0.8094471,1.1730738,1.928552,-1.1946822,-1.117731,-4.645788,-0.9380562,2.3142362,1.0430369,-0.09664698,1.470783,0.8237684,1.2659616,-0.7735311,0.7410714,-0.4537749,-0.5094144,-2.0061166,0.30204555
business,0.2705114,-2.1532848,0.98027253,-0.89982873,0.28427097,-0.3135741,-0.90572304,2.9761329,1.0446903,-1.0860556,-0.76710117,-1.5992454,-1.907496,-0.30785337,-2.1805263,-1.0286428,0.025252337,0.48161963,-1.3211354,-0.86669004,-2.2908158,-0.8762361,-1.1912435,2.5664659,0.03424116,0.40617895,-0.826776,-0.5734634,-1.7194886,-0.92791814,-0.22162457,-2.0969207,-0.506859,0.40108603,0.47221535,1.1860335,-0.16875008,-2.1199176,2.8522713,3.072366,-0.085450344,-1.8931285,1.6952182,-0.40865993,1.2066597,0.97691834,-0.64670527,-0.7643564,-1.2450874,0.8212044
business,-0.10414411,1.8494146,-0.02145377,0.2641915,-0.85682243,0.2345228,0.16466804,-0.21715732,0.88960063,-1.0866241,-1.6989108,-2.7147484,-1.3266944,0.0008250338,-1.2012569,-1.2008879,-0.86800927,-0.9279863,-0.57685214,-1.8808868,0.55779994,2.44566,1.6851419,1.671255,-1.0382726,-1.6760327,-1.6051264,1.3687447,-0.5144106,0.72860897,-0.04687237,1.5755867,1.0358899,0.54904675,1.9732076,-0.49012515,0.79618096,-1.1647639,1.0253314,0.6760952,0.4292978,0.66995287,2.2204378,0.9693639,0.24334855,1.0389283,-1.5799829,-1.2799667,-2.4185507,1.5791192
business,1.5469443,1.1130904,-0.3298974,-0.4583797,1.0762497,0.0802771,-1.3153951,0.9606439,0.49479705,-1.01888,-1.3223715,-1.4868464,-0.25149766,-0.48211965,-1.2784094,0.89216745,0.7927131,0.6035527,-0.89579225,-1.6359739,-0.122819476,1.3144175,-0.22775337,2.3838377,-0.5966461,-1.6451448,-1.2235389,-1.9525249,0.4125144,0.5363951,0.9293511,0.46996087,2.0973234,0.56055653,0.69353676,1.1519487,0.17359997,-0.8971539,3.0809867,1.4530939,-0.3971182,0.44768864,0.74289805,-0.18792833,-0.6744377,-0.075334,-2.249504,-0.3093805,-1.5499161,-1.227252
business,1.4161625,0.41793817,0.6215499,1.7745005,-2.955687,-1.0829781,-1.7256961,0.65885365,1.7312647,-0.18899648,-1.7032567,-0.8310911,-0.25256318,0.42991105,-1.5618085,-0.52342093,1.944997,-2.4370415,0.110702634,-0.90913844,-0.855368,1.5960023,-0.107597396,0.5574355,0.034913354,-1.8927592,-2.3905585,-0.69942176,-0.92712444,-0.862864,0.1878545,1.3843765,0.39191368,-1.5824013,0.99840206,-1.0668423,1.1421266,-1.2932539,1.5759232,2.706592,-0.76866674,-0.1849774,0.48170885,0.06852745,0.78652054,0.34639278,-1.9021822,-0.7781506,-2.2049456,1.9439802
business,1.7498511,-0.6014232,-1.602317,-1.2479684,0.7620535,-0.94042826,0.14455351,0.19540282,1.0672044,-0.43462,-1.8122098,-0.85829234,-1.494467,1.1392839,-1.1963118,1.0714815,0.48489773,1.6357538,-0.71536267,-1.4567876,-0.8693945,0.80507046,-0.89369303,2.3025703,0.65754205,-1.8415163,-0.23123236,-0.27852765,0.8637995,1.7316662,0.34452286,0.085776195,0.8556818,0.41774416,0.17699239,-0.5016344,-1.116078,-0.36325902,2.3494084,0.770508,-0.7612795,-1.1543359,-0.7224497,-0.74461323,-0.3867587,0.459824,0.096115336,-0.6025494,-2.0928512,-0.6155498
business,1.6361668,0.28394774,-0.022913039,0.23930763,-4.239901,0.87109756,-0.24659027,0.48491478,2.2253478,-1.0724834,-0.20806107,0.2228522,0.38967013,-1.0685041,-0.4534543,-1.9562657,1.1165234,-0.2956911,-1.9860512,0.041246854,1.3358368,1.6441278,1.3508768,2.346722,-1.4292628,-2.9865158,-1.9197088,0.411724,-0.675942,-0.8682286,1.2298595,2.0071416,-0.11907775,-1.6849931,2.0085936,-3.0938818,-1.5188692,-0.6727083,2.8627856,3.849303,-0.62822396,-1.7688588,1.4667737,-1.7297733,0.09129846,1.2173231,-0.97668874,0.6746692,-3.2886717,-0.21064612
business,1.5590966,-1.1080905,0.26371592,0.24084336,-0.39192796,2.1388988,-2.003912,0.7978807,0.44193643,-1.1411077,-1.5048885,-0.5871149,0.24476303,-0.3287693,-3.5290039,-1.4192035,0.17898087,0.3128436,0.4782964,-1.5404533,-2.491355,0.7918579,2.6081927,3.0802553,-2.1715744,-4.8473725,0.40693843,-1.6005081,-0.13684241,1.9022088,1.0660359,1.0040227,0.8589681,-1.6992229,2.005932,0.20112742,-1.1270825,-0.37113336,3.4989223,1.8256251,0.94458604,-0.5974765,0.5468897,-0.44728595,1.0882477,0.6498963,-0.84986234,-0.4184693,-1.129846,0.538714
business,-0.6820919,-0.41554144,-0.012747717,-0.8636113,-1.9107629,-0.8030287,-2.1514688,0.2129802,3.5050428,-0.20506929,-0.90719837,-2.1832976,-0.14916347,-0.15165703,-2.4149399,0.6823568,0.11992649,1.2989591,-0.7894571,-1.0472564,1.4748844,1.0849358,0.60455805,1.3340366,1.8129036,-1.6458143,-0.6600835,-1.8898475,1.793103,-0.23283648,0.49950808,-0.93207175,1.5854248,-2.2838051,0.68392694,2.1038442,0.4855116,-0.8906942,3.2103596,1.5078998,0.52489036,-2.0664115,2.8697655,1.3594203,1.0670116,-0.33125752,-0.885296,-1.2413418,-1.8383169,-0.992852
business,0.4749963,0.53911245,-0.63159734,0.85565436,-1.7617596,0.4364968,0.21779054,0.031721454,1.1041217,-1.6164496,-1.9170989,-1.726834,-0.5561173,0.37340724,-1.302847,-1.7684793,0.59791714,-1.7435691,-0.68455917,-1.3153656,-0.22867243,0.09251654,1.1466115,2.1995544,0.8198994,-1.4254776,-1.2588619,-1.9549809,-1.0014817,1.6338902,-0.25773504,1.2697505,0.69089186,0.5167339,1.7852753,-3.20739,0.30506256,-0.9521241,1.6379235,0.96442866,-0.260448,0.9360482,1.1417706,0.17701453,0.2833402,1.5145533,-1.2325314,-1.6670568,-1.206073,1.624848
business,0.8029727,-0.5011869,-0.59083587,1.3410641,1.3689162,2.8275375,-1.615053,0.44337422,1.8470616,-1.2243583,-0.6104226,-0.7674878,2.292046,0.4654278,-2.1648228,0.18946797,0.16602635,0.922781,-0.6907092,1.8832941,-0.70375556,1.0178506,0.87557405,4.1282506,-0.1157028,-1.7717831,-0.0805567,0.4914154,0.46970475,1.2084837,-0.4449036,1.0914518,1.0566564,-0.9398385,1.8777549,-0.31973886,0.27387363,-0.8672093,2.390098,-2.0824523,-0.7391283,-0.68738073,3.8450565,-1.1544496,-0.34857702,1.2622985,-1.8348869,0.76758045,0.07811902,-0.59464455
business,1.2130193,-0.747147,0.99087423,-0.34079581,-2.7051601,-0.28270808,-1.9249086,-1.1144266,2.933354,-0.3394085,-3.510482,-1.5725348,-0.158227,1.1275377,-0.18828507,-0.8740547,-0.29709008,-1.8591807,0.28522885,-1.3368558,-2.5561106,2.3158267,0.36378822,0.863857,-0.9339466,-3.1400957,-2.0235572,-1.8609349,-0.40149987,0.36885852,-0.47272912,0.9734519,0.7412045,-2.0141835,-0.13235411,-1.8863626,0.49312302,-0.27682623,-0.25478482,2.3335404,1.6862698,-2.4799633,1.24626,-0.090165615,-0.47262534,-0.7557376,-2.4309878,-0.8571928,-4.0728927,1.4149023
business,0.1174444,0.22162938,-0.23035167,-1.186576,-0.9977933,2.1757796,-0.6542267,-0.9242962,1.3389828,-1.1983892,-1.5547427,0.3010666,0.44621238,-1.8227632,1.3770032,0.93893975,-0.4788634,0.99775517,-1.3843122,0.12948476,1.4230539,2.3301044,0.7124735,1.8737304,-0.44821826,-1.8114638,0.7479421,1.9150816,-0.22763182,2.0670793,1.7423452,0.0599699,-1.7646582,-1.2774413,-0.10531498,0.8129004,-1.3599203,-0.10831613,2.05851,1.8213488,-1.6699764,0.88664174,0.9526145,0.39625645,-1.0305152,-0.25107333,0.027074333,-1.4877474,-3.1739304,0.4098917
business,1.5448272,-0.1372704,-0.4254119,0.83648,0.21673502,1.0209169,0.4203186,0.88976896,1.9233284,-0.8154979,-1.3752645,-0.42467442,-2.1788743,0.610513,-1.1287141,0.29410195,-0.31056055,1.2058514,-0.9360686,-0.8376175,-0.90120924,-0.55977285,-0.2741071,2.1100008,-0.38910663,-1.3317937,0.04374827,-0.24506539,1.1275496,1.7689798,-0.8361076,-1.4257039,2.4904017,-0.045755666,-2.401408,1.6749531,-0.9837035,-1.2865361,1.5815074,1.2896054,-0.24225298,0.63485956,-2.138777,0.19370002,-3.257916,-0.10931051,-0.5506805,-0.3382342,-1.6594459,-0.935455
business,-0.61327803,-2.184869,1.0660453,-0.110556856,0.020561146,1.3286864,-0.94022113,0.11049995,4.6569457,0.026913421,-1.8119749,-1.3809466,-0.15678278,1.3139536,0.4371426,-0.13403708,0.98585165,0.58627427,0.32905692,-1.5832924,-2.3809958,0.5216509,3.1185982,2.687076,-0.3780019,-2.3971064,-1.2073267,-1.5846055,-1.9430027,0.6851277,0.25806442,0.035536345,0.51738393,-1.6270238,2.5316157,-2.1710851,-0.55737597,-0.80815643,1.2217041,2.9381964,-1.0231414,-1.7908685,0.5415801,0.34466225,0.028977508,0.2865789,-0.5732977,-1.4400313,-1.6537566,0.092378795
business,2.1592994,1.1188327,-2.1550004,-2.2337766,2.2018073,2.1386402,0.5233642,-0.48628756,1.299443,-2.3504438,-1.6834033,1.0615374,-1.4409305,-0.39022052,-3.3348866,0.17213258,0.51343894,1.3416767,-3.701688,0.94704604,-2.3036864,0.1902029,0.6891983,5.6708484,1.0548759,-0.9342936,-1.9338442,-1.5827136,0.3481475,2.4453204,-0.6401074,-0.38637218,0.5862188,0.84870625,-1.4189458,2.301969,-0.8167679,-0.30139792,1.4938226,1.5214771,0.23763613,-1.945346,3.201469,-0.07186218,-0.3777267,-0.7898479,0.1348145,-2.5998847,-3.3014038,-0.78273636
business,1.2751855,0.74024403,-0.5257221,0.54259723,-0.6690495,-0.44764355,-0.009450204,-1.3500099,2.442504,-0.6295277,-2.2611122,-0.46478233,0.41813102,0.3727454,-1.2311311,0.4457762,0.8541134,-0.50113815,-1.0216879,-0.3115774,1.4360741,1.0673691,1.8637743,1.8835261,-0.25087908,-1.3056842,-2.2083576,-0.032956887,-1.4798657,-0.22997957,0.0021077944,-1.364709,1.4734725,-0.61336184,1.3685393,-1.3386549,0.9946494,0.8067096,2.6105719,0.51752627,1.6101818,0.18757382,0.7089914,1.7718312,1.294738,1.6286578,-0.42373553,-2.5076425,-2.8323607,0.33239222
business,-2.4634352,-2.3545394,-4.5514784,1.2959101,-0.89566666,2.097008,-1.2942765,0.42234817,4.780336,1.8482139,-1.0244759,-1.0023023,-1.7739973,-0.26553816,-0.23558815,0.25484464,-1.6865183,-0.80902064,-0.4896193,1.7527221,-0.17337248,1.1298207,2.03294,1.3163755,-1.1383358,-3.8172293,-3.0374355,-0.69094753,1.7533122,-0.39313298,-0.53671396,-0.81228447,1.055868,-2.069506,1.6960285,-1.9278526,0.81055444,-0.8640258,2.989554,-0.13964057,-0.5701461,-1.7839987,-0.36627388,-1.1008102,1.4262236,1.6053858,0.91975266,-0.4485911,-0.870606,1.9154909
business,1.5044785,1.8294761,-0.52500504,0.6100212,-1.4421568,-0.43498015,-0.85650104,-1.3742962,1.6020179,-0.06636571,-1.720103,-1.6146735,-2.71512,0.77727824,-0.099281594,0.16254997,0.7029588,-0.8052629,-0.076461785,-1.212105,-2.2875156,0.17937815,-0.64799196,1.5638186,-1.3889716,-2.5938454,-0.35573313,-0.930266,-1.6996229,-0.3348506,0.051314276,2.002288,0.059812058,-1.3413687,0.023684667,-0.96285754,-0.75397134,-0.95400834,1.0038778,1.6225046,0.6083563,0.11330191,0.85776895,-1.5249106,0.7467866,-0.86501235,-1.1401507,-1.1530627,-2.7090068,1.4134957
business,1.1872482,-0.41450122,0.2978409,2.987222,1.405628,-0.25773543,0.26027778,-0.21602628,2.7871072,-0.6431672,-1.3680248,-0.6502065,-2.7257218,1.7218446,-1.5201236,-0.059389614,0.26872614,-0.44032452,0.61025304,-0.874274,1.5699906,0.2411698,-0.4185371,-0.38006338,1.2953575,-0.27870116,-0.34788337,3.1265905,-0.35445133,2.2928152,1.2942082,-2.2083087,0.7688151,-2.1467404,0.760931,-1.051613,-0.14582902,-3.7740128,1.1742485,1.3310814,0.8977586,0.7316923,2.8995376,1.8943859,-0.10079351,1.0895498,0.6576906,2.3643944,-1.7177464,0.025385292
business,1.6353121,2.3942273,-1.1297594,-0.80838394,-0.29698685,0.88922083,1.0280818,1.1429226,1.7554426,-0.87904125,-0.4692672,-1.7689227,-0.37581673,0.14746954,-2.2707872,1.1337268,0.99855584,0.2832679,-0.39770865,-1.783952,-0.113029875,0.3626122,0.008666499,1.9488411,-0.18951201,-1.264232,-2.09782,-2.5123622,-0.8114169,1.5255674,0.42649338,-0.8979567,1.1168908,-1.1621809,0.72456753,1.4250146,-1.4962995,-0.7735064,2.638274,1.7367867,-0.63777435,-0.3288115,0.67434084,-0.19823432,1.2604623,-0.3135193,-0.7420435,-0.87678707,-1.1022775,-0.873322
business,1.5574883,-1.8054936,-0.18654928,1.4674191,1.5204983,-0.6540826,2.0777512,2.103819,2.9761372,-3.0694973,-1.4562325,-1.624068,-1.3520254,-0.61836183,0.019863838,0.8085449,2.3102486,-0.22498554,-3.294518,0.26075235,1.9198736,0.60367453,1.3669826,-0.25854552,3.7545161,-0.120754085,0.59482616,0.9414165,-0.32587755,0.74569696,0.5987099,-1.9437451,-2.4820507,-0.7063634,0.81097037,0.48961553,-2.189517,-4.0608435,0.26583922,-0.92862034,-0.91159487,0.81209207,-0.37308097,1.1491438,-0.98353887,0.37928036,-0.35102928,-2.5368495,-2.8235047,-2.365904
business,2.091258,-0.061787296,-0.61497396,-0.43603697,2.7991376,0.6359319,-0.85364646,0.8297828,1.2236676,-0.6787183,-1.3200618,-1.3687271,-2.5177448,0.9191473,-2.9072003,1.7414802,-0.50568277,2.925575,-0.8681354,-2.3598866,-3.119395,0.6348467,-0.0053853896,3.8639908,-1.6324302,-3.7925096,1.1873007,0.10913173,-0.011569961,0.5826122,0.7956092,0.88946754,1.7237649,-1.4795835,-2.2611997,0.7101018,-0.8097878,-2.9378738,1.9396652,0.8847171,-1.2912915,0.66137886,1.9974395,0.9925688,-2.3086615,-1.7824198,-1.0001036,-1.3641188,-1.7809379,0.31517556
business,0.5772373,-1.4345431,-0.07027246,-1.8676761,-1.67026,1.1183482,-0.45505282,1.2840599,-2.2526748,0.3599309,-3.3318326,-3.6552513,-2.297666,0.7129735,-1.6174425,-1.1773756,-1.4929013,0.5179316,-2.2219093,0.7187146,-2.1561227,1.7963742,-1.2876624,3.2724845,-0.9216065,-2.1455534,1.5813465,-1.0452245,0.7414656,-0.1300723,0.2767752,-0.7682312,-0.09151425,-1.1624498,-1.582129,1.7779653,-1.0290422,-1.4781008,2.2321782,1.7755574,-1.863832,-1.9056023,1.1184766,-1.1683424,-0.5695915,-1.1806743,-1.9192982,-2.0019598,-1.9577025,2.149741
business,0.25555852,0.5740791,-1.2468687,0.14369166,-1.3981805,-0.22844264,1.2183231,-0.3685976,2.6289394,-0.1639481,-0.72466606,0.36065325,-2.2958724,0.41544914,-1.5193607,-1.5505538,-0.578683,-0.4894007,-0.7126915,-1.6544377,0.11578317,0.55563265,1.4375793,1.9098973,-0.63496745,-2.5522664,-2.2176852,-0.81696135,-0.89917094,0.17720331,-0.8289575,0.6832037,0.82457,-0.46028018,2.707041,-1.718121,-0.34091875,-0.21274588,3.886534,1.4769416,0.29535133,0.5218069,-0.61885643,1.0421797,0.27057025,1.8217505,-0.60343194,-2.2883902,-0.99597716,2.5784564
business,3.7908208,-2.324634,3.0539467,1.4849507,0.03243991,-0.55871165,0.35653016,-0.958357,1.8864958,-1.1397405,-0.4475987,0.18802595,-1.2225633,-0.13964842,-0.6762372,2.9032257,-0.3588755,0.0039506536,0.062490154,-3.3783429,-1.5562191,0.64874023,-1.6580238,-0.9302028,1.4731942,-1.0729865,-0.22911179,2.002006,-0.029874932,1.1100066,1.6239336,-0.16548797,0.34123194,-3.9840832,1.3870474,-0.2747561,0.87772286,-3.2944725,3.82197,-1.1107783,-0.325311,-0.16085365,4.29649,2.8764648,1.8883462,-2.0569022,-0.6404712,-0.56717914,-5.1884203,-2.4469066
business,1.5823696,-3.2078,-1.6714734,0.74688816,3.0148714,0.74703497,0.45472398,0.62473667,0.95253295,-2.2164361,-0.92861104,1.5829233,-2.5654845,-0.7477834,-3.2181191,-0.16516511,0.41469157,1.0761337,-2.0025103,0.48791486,1.0381361,-1.2463706,1.2136451,2.8329904,2.7770958,-2.2222703,0.21865231,1.0210588,0.984066,1.106566,0.61937505,-1.324874,-1.5557877,-1.0421934,-0.60183847,1.2177024,-0.7831283,-1.7104204,1.9616399,2.1990547,-3.75893,-0.029632857,1.4640976,0.57382774,1.0225205,-1.3093407,0.120291546,-0.88528746,-2.5803213,-1.2406421
