class,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49
business,1.3387372,-1.1846018,0.28292942,0.57174975,3.9274473,0.7163902,0.79050463,-1.7285072,-0.083611146,-0.16734357,-2.9256952,-1.38338,-0.22397329,0.299048,1.6696578,3.6856284,-1.4429578,2.111467,1.3163109,-0.3826036,-0.79967964,-1.451969,0.58424646,-0.47950622,-0.24242128,1.3585473,0.68987066,3.018098,0.5819808,-0.34487563,-2.1802132,-1.7080362,1.043535,2.092433,1.8817891,0.376312,-0.93848974,0.16940176,1.6293426,0.3892248,-0.4862583,-0.5825915,-2.1324697,-2.533455,0.9942599,-1.0924041,-0.63447213,1.3567954,-0.8148507,0.7837593
business,-0.26245275,0.2681511,-0.93337387,-0.8617649,-0.39839914,2.56261,-0.14605713,0.55409867,0.29777977,0.6778538,-1.0918583,-0.62634784,-1.4508535,1.2199253,-0.19702125,2.101022,0.0754165,0.70326865,-2.3927386,1.733333,0.2894287,0.3370169,-0.57138354,0.02032174,-0.99175245,-0.04401045,0.22153175,-0.0202852,0.9399315,-0.78156614,0.93512183,-1.1981817,-0.3353199,-1.4214407,0.91639936,0.12446058,0.20409867,0.2963578,0.49211663,-0.2838451,1.609704,-1.172749,-1.5332633,0.00333689,0.06330781,-0.2606075,-0.85820353,1.0096787,0.7808237,1.3951039
business,-0.16415478,0.06767295,-1.9909614,-2.1801744,1.0141177,2.0227804,-0.035549648,-0.0007056822,0.55375993,-0.02729281,-2.6412766,-0.95344496,-2.1228256,0.5766972,-0.6385554,1.8221029,-0.6466567,0.8845376,-0.80982864,1.8725616,-1.5446186,0.7022701,-0.7504578,-0.27745733,-1.4252132,0.30490494,1.5296574,0.0885723,2.2695985,0.14525048,-0.0688023,0.9236886,0.24466455,-1.0521787,1.769102,0.27624473,0.22122969,-2.014199,-0.930043,0.5800832,2.3563511,-2.136853,-1.1802143,-0.06712199,1.3344089,-0.60587543,0.28262636,-0.6896713,-0.929694,1.7055302
business,1.2260565,1.2290031,-1.0603951,-0.26807517,2.0805197,0.050029077,1.2091055,2.8485403,-0.2732748,-0.29116926,-1.9188137,2.2573037,0.13980514,-1.1747543,-0.7244901,0.26466218,-1.4488075,-0.21886495,-0.6755158,0.30519128,-0.6854131,1.1454527,-1.3783755,0.13746856,-2.6436803,2.3628905,1.2866046,0.7931795,0.09882021,0.094391905,0.31277955,-0.3544442,0.9352589,0.34181446,1.099698,2.0325885,1.1579136,-0.40675223,-0.031780478,1.0686127,-0.2636016,-1.966739,-2.4073505,-3.3906233,1.2793308,-0.71192425,-0.93756026,1.459891,0.43172833,1.8492899
business,-0.6145568,0.2708189,-0.16679351,0.9056104,0.7525356,1.4053464,-1.1228203,0.936192,0.60769904,1.9362625,-1.9416053,-2.0716035,-0.35845578,0.3804143,-1.5914276,0.36260295,0.16461356,0.20905659,-0.59233433,-0.33738434,0.30332544,-0.81719583,1.745009,-0.18683189,-2.4894695,0.7706859,0.42307708,1.7785264,1.3802258,0.30020338,-2.0870147,-1.3794414,-0.12291171,-0.8750631,2.468335,0.2811521,-0.09332645,0.31384134,1.5499202,2.2828176,-0.4344729,-0.46067435,-0.3186564,-1.202364,-0.18795344,0.026415499,0.3103977,1.1045251,0.102317415,0.49023452
business,-0.023870844,0.6994595,-0.56133515,1.269016,-1.0150111,2.815547,1.5822814,1.7507752,-0.93909305,1.311739,0.19903311,-0.6370583,1.0181047,1.3153859,-1.6159005,0.52614987,-0.2994889,1.5938162,0.40936902,1.2253212,0.3322824,1.1885364,0.2973407,0.7988043,-0.4522612,0.8752337,-0.41202858,-0.2526681,0.92959785,-1.7872018,-0.9981591,-0.70048195,-0.7205056,0.41228878,-0.8846302,-0.23626557,2.0254056,-1.8254194,0.14059496,2.056808,0.5027721,-0.27104822,-0.97634614,-1.1084831,-0.62187666,-0.3459425,1.0166898,-0.4268258,-0.24685375,-0.33574307
business,0.19950439,-0.33922046,-0.20361373,0.08995798,2.3498118,0.385567,0.0014001481,0.79873025,1.2376729,-0.079774514,-0.13365214,0.050697967,0.13926296,1.133129,-0.182577,1.3372068,-1.273105,-0.7221964,0.79274887,-2.1025105,0.4371956,-0.9155461,-0.29716522,0.35371935,-0.31852472,1.2805092,1.2504553,1.4901701,1.407784,-0.93080944,0.08448042,-0.34937948,0.14416136,-0.02915211,1.3379625,-0.11315297,-0.14975008,1.0045006,2.1966136,0.19982724,0.43231896,-0.5433705,-0.60713917,-2.3438082,0.005900002,-1.0856557,0.8164958,0.23099074,-0.48214325,0.49047846
business,-0.2796183,-0.57360333,0.22526668,0.5022458,0.5677045,1.4572377,-0.82457685,0.9532399,-0.6429153,1.1238766,-0.39866638,-0.99544007,-0.7369723,2.1827955,-0.32835144,1.3360422,-0.26114872,-0.21368366,-0.50522643,0.013088859,-1.5730716,1.0426731,0.017654097,0.61519563,-1.8784107,0.51005256,0.8599306,0.54304016,0.50070655,0.48608184,-1.3793126,-0.29394123,-0.5462909,-0.21370056,2.4309132,-0.61464083,0.66198725,0.5574251,1.8977278,1.2187943,1.0570061,-0.0765418,-0.580066,-0.9528229,-0.44094107,-0.9824301,0.15409051,1.3997598,-0.43634936,0.78163224
business,-0.5010611,-0.36713472,0.87050205,2.746214,2.4523962,0.7754761,1.2518475,-0.31608862,-0.37940174,0.777873,-1.3678187,-0.9477988,0.3043332,-1.1479701,-1.8395948,2.8679361,0.3226853,0.2608319,-0.856072,-0.33274856,-0.17073114,0.6895118,-0.06216713,1.2867355,-2.4947393,0.1552031,0.9334196,1.0731422,1.6006495,0.616638,-1.2859889,-0.71465224,0.30170515,0.74851525,1.6783104,-0.48754105,1.2707448,-1.1797546,0.51157635,0.42714843,1.5384716,-0.82053095,-0.9922622,-1.6569698,-0.4249401,0.19308446,-1.4780853,1.1910857,-0.24983935,0.05632356
business,0.119725645,-0.2926956,1.5311724,1.1055999,2.9644752,1.4711164,-0.37810713,0.37726593,-0.7721491,0.55840546,-2.0440114,-0.58554345,0.11821288,0.17183116,-1.5361118,1.6704808,-1.8743665,0.6195754,-0.18579334,-0.5469327,0.88461703,1.0750152,0.119493954,-0.31600004,-0.2399408,1.5598667,1.6371198,1.1528479,0.8952449,-0.7663785,-0.21202925,-2.0667226,0.23955692,-0.72939163,2.462927,-1.4171138,0.2957116,-0.7598697,-0.059741117,-1.6274683,0.5323542,0.57251215,-0.9255871,-2.6071894,0.69863915,-1.410986,0.7401919,1.1753242,-0.4063925,1.4808259
business,-0.117423296,1.147845,0.49343708,-1.0258057,2.2060125,0.6106283,-0.39839703,0.7615451,1.5399599,0.83206666,-0.81628025,-2.253603,0.28986433,2.4962196,-0.9730452,1.6479088,-0.7347274,0.65230906,-1.0425328,-1.2917033,-0.75518256,1.487421,-0.41482088,-0.16881315,-0.97232646,-0.71107674,0.6216013,0.84685045,0.7500795,-0.8865435,-0.9342965,-2.0869617,-0.42762932,1.3079426,1.0719389,-0.92849994,0.0976229,0.06066536,0.872571,0.8590795,0.7607667,-0.6302119,-1.2492913,-2.072075,-0.6699806,-0.39529613,0.046872243,1.5327983,-0.2190388,-0.0007673553
business,0.96554863,-0.5300439,0.86511284,0.9791512,1.5982516,1.3416283,-0.10036959,-0.5035849,0.99001837,0.24539651,-1.0364488,-1.479366,-0.38725695,0.8372313,-1.3760426,2.4199278,-0.8972285,0.7108767,-2.1565983,-1.4536061,-0.20392278,-0.44287232,0.5797611,0.06831503,-2.311195,0.2873069,1.8382671,1.1877204,0.6423877,0.26949602,-1.0928448,0.48326835,-0.23514871,2.508984,2.0696766,-1.9382147,1.3107176,-0.8890384,1.903947,0.19915056,1.1641059,0.42096362,-0.43800673,-1.0260019,-0.19308929,0.69474643,0.08735292,1.6987133,-0.9421699,1.4972161
business,-0.920855,-0.13752928,0.43357256,0.20877834,3.1663408,2.4437144,-0.2995442,-0.81635845,2.0888283,-0.38064358,0.6438761,-1.8256078,-1.1935952,4.562094,-3.1502883,1.7973913,0.7519164,1.3234544,-1.5913804,-2.9236522,1.251791,-1.2173858,-1.3713846,0.92631984,-2.9275687,1.1967688,1.6331362,1.5477576,2.5239513,1.4404751,0.86731285,1.6965526,-1.7796311,1.4377934,1.211961,-2.0527296,-0.7911135,-0.8570187,0.0668821,1.340773,-0.31329992,-0.38067248,0.0017496895,-0.49847677,-2.4278839,-0.93022645,-2.1114428,3.8544295,-1.8409954,2.1324522
business,0.36364105,-1.0840725,0.24138021,-1.0591342,1.1860608,2.476225,-0.5206511,-1.2190889,2.6634712,1.3692826,0.24296217,-1.9222708,-1.4777699,2.6900723,-1.8946631,3.2440777,-1.4627705,1.4421725,-1.2965008,-0.76990557,-1.4283922,0.98988396,-0.6663498,2.3697221,-0.8712349,-1.053632,0.36303052,1.422407,1.8543406,0.2969092,-0.7550039,0.51539993,-1.1813343,0.27676028,4.0274653,-1.7756807,0.35145795,-3.0958202,-0.1515209,2.4481227,2.0830424,-0.07539461,-1.1411153,-0.41203472,-0.19200914,-0.91032064,1.5892509,2.2314157,-2.3257797,1.5635699
business,0.36405987,1.3199835,-1.4790599,-0.49711385,1.2153211,0.6689738,-0.49098304,1.2930384,0.55237776,-2.436954,-1.343423,-0.114138864,-2.1789598,-1.0002743,-0.6403661,0.76984113,-2.5480323,1.393295,-1.1573268,0.08729032,-0.65620387,-0.027220039,0.31278923,-0.85621804,-0.60447425,0.13962373,1.636355,0.8054848,1.0732524,0.6925877,-1.272543,2.202364,-0.09870466,-1.1867145,0.18434203,-1.2356528,-0.8785393,-0.4962078,0.8615566,-0.24210405,1.5487655,-0.88992923,0.63877845,-0.78176826,1.5704899,-1.3197199,0.8906331,0.46604964,-1.061733,1.5514401
business,0.12139391,0.34737894,-0.25580224,-1.4564371,2.7531357,1.7926043,0.38626143,0.2873631,-0.25192913,-1.2189054,-0.20320296,-0.33944732,-2.0227015,-0.18636508,-1.1980796,1.5152744,-1.9596394,-0.035336208,-1.4959208,1.1868314,0.5638074,-1.8200155,-1.5273615,0.13325793,-0.83750725,-0.2624087,1.2765623,1.4679143,1.4871624,1.2153751,-0.1137498,-0.17098118,-0.36005348,-1.3134903,1.2970142,1.7266762,0.61813265,-3.303912,1.3837425,-0.3251818,1.9455115,-1.4738449,-2.5846746,-1.0415897,3.3814628,-0.26065555,-0.24239464,-0.71832675,0.8609109,2.2074533
business,-1.2270293,0.45563817,-1.9352357,-2.1543598,1.580695,0.74075246,-0.5970601,0.39308286,0.8471721,-0.750042,0.14997214,-0.6468607,-0.858031,0.6270352,-0.75788885,0.8718259,-0.068514675,1.5170568,0.2687423,0.88350135,-1.8327152,-0.17694068,0.26756325,-1.6833326,-0.64734775,1.0202702,0.8256249,0.2888259,1.9529359,-0.860206,-1.3744384,0.43572873,1.5431756,-1.165669,0.6367829,-0.3046602,0.08354456,-0.30312264,1.7822204,-0.30841655,1.5027338,-1.6246227,-1.9064267,-0.15695588,1.8072478,-0.7212664,0.4029443,0.9873711,-1.152002,1.8616593
business,-1.238076,1.573525,0.58015066,-1.4710139,1.365266,2.0818512,1.0635179,-2.157989,1.0443984,-0.395974,-3.2313948,1.1464752,-2.770847,1.1544877,-1.4613993,1.0232084,-0.038896084,0.9400262,-0.3738086,-0.058302812,1.6313753,-1.7059549,-1.496319,-0.27201506,-0.60228884,2.8186064,0.48261884,1.1322691,2.6817398,-0.14109254,-2.179775,-0.010571421,0.7540418,1.6640449,-0.22328116,-1.6222587,-2.2074597,0.9983551,0.6113271,1.7477264,1.9569168,-0.16854097,-1.6267792,-0.9001201,-2.2205462,-1.6453571,-0.096808195,1.7424918,-0.014651679,0.67661923
business,0.06752142,0.96265256,-0.048501436,-0.29624373,1.4531902,2.4451745,-0.7455074,1.4463032,-0.5784158,0.81718105,-0.58817655,-0.6767212,-0.56585824,0.217499,-0.043696366,1.5196486,-0.26663646,0.19534968,-1.3391533,1.1741982,-0.28760684,0.23058534,-1.3597782,-0.04832248,-0.32572272,-0.40226462,0.6082595,-0.5290723,1.2332524,0.22030382,-2.270846,0.7906419,0.64948404,-0.33822376,1.267683,0.029412638,0.5221548,-0.8389297,0.06645636,-0.6993248,-0.0070453566,-0.8615554,-1.7356902,-0.8057216,0.16890636,-0.77151734,0.4050597,0.78091294,-0.3595271,1.777442
business,3.35804,-0.7085022,-3.599228,2.0901573,2.2934902,5.7775674,-0.11918331,-0.5665208,-0.23174395,-4.180355,-1.0178807,0.2986771,-0.3574479,-1.022085,-0.68261564,1.422693,-0.7652487,0.606661,-1.7072259,-0.9718425,-0.41819072,-1.908228,1.5308819,-1.0893229,1.013792,-0.05678357,1.5771236,2.786127,-0.6522111,0.71592146,-0.3795525,1.7973254,-0.2972308,2.8958442,0.7365839,-2.4242234,-2.4914699,1.2404491,2.2489212,-4.748665,0.9188651,0.14743884,0.27808377,-2.3483274,-0.34936145,-3.8261983,-1.6447636,-0.6718908,-1.7064954,1.3998654
business,-1.3709987,0.03825687,-1.0777484,-0.08864561,2.1742396,0.9360285,0.3465302,-0.04333803,0.22532275,2.2364774,-0.81160176,-0.578401,-0.7089221,0.8551523,-1.4064102,3.0999548,-0.96365523,2.4375162,-1.3111014,0.759338,-1.6370882,0.52263325,-0.56509215,0.45204034,-1.7523222,-0.49461985,1.4801244,-0.17737968,0.9059069,-0.25911054,0.06508571,-0.12543264,0.6096449,0.074682675,-0.79590774,0.42597178,0.38916016,-2.2623146,-0.49887305,-1.1996009,0.92954737,-2.147372,-2.5593348,-3.023616,1.9504899,-0.9926572,1.0018475,0.4806932,-0.24908312,0.6589327
business,-0.9572649,-0.460896,1.3634006,1.4764951,1.530463,2.7488427,0.5523242,-0.25427794,0.6998325,2.0709152,-0.4601874,-2.0411603,-1.5182941,2.8568609,-0.2762019,1.2704444,-0.9415447,-0.42795333,-0.47779012,-0.7800643,-1.7876052,1.6367865,0.38487908,1.2970905,-3.1456544,-0.53710943,0.6726881,0.914798,1.732659,0.87184644,-0.6868453,-1.6989558,-0.91690934,-0.9274435,2.7464974,-0.99459463,0.5879045,0.015521911,0.19702098,1.8304471,1.4168508,-0.53521925,-2.1418645,0.1912645,1.0399727,-0.13415284,0.563408,1.0917302,-1.5149729,0.64163977
business,0.84916866,-0.40496647,0.19783604,1.0041274,0.82898444,2.1846578,-0.07609232,0.74969673,-1.0994154,-0.8506608,0.5913389,0.8762005,0.7119247,-0.84217554,-1.2854631,0.84212947,-0.9828527,2.009946,-1.450175,-0.18587628,-1.1628854,-1.0817909,-0.14284839,-0.9668094,-1.9212857,-0.9416528,1.1494699,1.6614515,-1.6260732,1.2604356,-1.3373253,-0.8878887,0.24762656,-0.60700643,-0.4880226,-0.15398717,0.90747255,-3.6936438,0.7975386,0.05017426,1.5680044,-1.9644339,-0.64393914,-2.3460622,-0.15924211,0.03888337,0.0862917,-0.7487657,-0.11300202,-0.3263763
business,-0.5246136,-1.0387236,1.6735862,0.03593091,3.0513964,0.74276334,-0.58340573,-0.48738456,1.1809742,0.08531003,-1.0174235,-0.17997733,0.3803016,1.4459672,-1.6993573,1.5265898,-0.29183674,1.5969436,-1.3133744,-0.19577003,0.09790316,-0.8018386,-0.17245774,-0.12593867,-1.4699738,0.28153175,0.70205605,0.32410946,0.8306544,0.5379594,-1.6254498,-1.7501769,-0.6118461,-0.06598493,1.9985154,-0.7221852,1.0651498,0.5875348,1.4144797,0.9333796,1.2553947,0.24649504,-1.2693987,-0.8599673,1.0222555,0.045095325,0.3605407,-0.15217674,-0.9744623,1.3643011
business,0.6080128,-0.8445292,1.7855356,-0.658887,1.9256581,0.89155626,0.17346705,-0.55131745,-0.2987927,-0.06548903,-1.4530542,-1.6318133,-0.3965127,0.796823,-0.25140464,1.9336,-2.7014725,0.12950096,0.060352787,-1.5617667,0.0728329,0.91244674,-0.31047788,2.2214804,-2.2112072,-0.7780398,1.4055599,0.1857906,1.2186193,-0.41965094,-0.67100614,-0.28510037,-1.0290886,-0.28362015,3.361653,1.4263415,0.28748566,-0.7571637,0.69236004,1.4562107,1.1170481,0.018886907,-1.4398167,-0.2239282,0.20222707,0.13579066,0.8286905,1.3118894,-0.1514642,0.82405806
business,0.7106301,0.42698762,-1.0464154,-0.2374737,0.69988,2.7716777,-0.38522232,0.959315,-0.6899993,0.7578286,-1.2128687,-0.011568481,-1.3591973,-0.9383765,-0.62632287,2.4480956,-0.48929885,1.80841,-0.44348326,1.325733,-0.854559,0.5021956,-0.707653,0.67598087,-1.0394208,-0.7370199,1.0443475,0.18816498,1.6489081,-0.48049426,-0.01990468,1.7806196,-0.12659116,-0.18365797,0.3112394,0.00955036,-1.0246338,0.85950595,-0.4161275,0.3484614,-0.084093414,-1.4930949,0.19250636,-0.7473157,-0.32594544,-1.441417,0.8219262,-0.4765503,0.3284609,0.92050546
business,-0.486066,-0.39888376,1.1028094,0.11155787,1.3638421,0.20862499,0.31569913,0.62452614,0.9872403,0.4719192,-0.74236524,-1.9594405,-0.09536163,0.7702012,-0.7143011,1.4735515,-1.4260242,1.4599384,0.47496635,-2.1614978,-0.7739003,-0.118294545,0.8835174,0.13379832,-1.7500106,0.019470971,-0.096540146,0.91913164,1.2686026,0.2820894,-1.6025915,-0.45965248,-0.5410922,-0.498475,0.671588,-0.44863418,0.36127305,0.054624505,0.4214666,-0.16205172,0.10634225,-0.18133174,-1.1287059,-1.3503151,-1.131682,0.5230955,0.21583638,0.75944626,-1.3339059,1.284557
business,-0.45097905,1.2341266,-0.72500277,-0.7625075,1.7834632,0.7193018,0.49319503,0.6483905,-0.30921057,1.0360789,-0.81238437,0.76011145,-0.43396044,0.45968282,-1.380277,2.4495106,-0.08675208,-0.27425262,-0.88127476,0.32422236,0.32348078,-0.20048398,0.008811029,0.4757831,-1.4805423,1.4054555,0.011692236,-0.36738095,-0.10427717,-1.3816376,-0.40788764,0.18080099,0.8632372,-0.19718476,1.6595545,-1.2914168,0.9286994,-0.044662833,0.4513119,-0.27531996,0.8454819,-0.93178576,-2.040183,-1.5062052,0.4275763,-1.2893406,0.2745428,-0.53377503,-0.21780743,0.33082867
business,0.40533456,-1.137314,0.10786045,2.321667,3.8077638,0.44077298,0.86278945,0.17734194,1.7493261,-1.2599396,-1.7894653,-0.86502635,0.13355146,1.2707958,-0.36513188,4.768284,-0.59251845,1.5961912,0.82024395,0.039280277,2.0924816,-2.194751,-1.7099202,0.7847656,-0.05162077,0.49567756,-0.1872126,1.6875827,0.08051343,-0.0066394047,-3.5189788,-1.5631068,0.7610112,2.5447354,1.6335051,-0.22488463,-0.5108254,-0.20309286,2.0372674,0.1474142,2.558225,0.28628725,-1.5007002,-1.6017325,-1.3036717,-0.2773017,-3.150588,2.911503,0.8786115,1.0492002
business,0.8405989,-0.28472164,-0.830272,0.5058241,0.8258312,1.4812558,-0.23735853,-0.7198388,1.3269047,0.324857,-1.5385613,-0.6216445,-0.40965757,-0.008941183,0.5619827,0.8460098,-0.95636946,0.4798084,-0.8247927,2.1303492,-1.6707575,-0.3206531,-0.45296016,-0.09208122,-1.5035541,1.4228594,0.84426844,-0.1370733,0.8821868,-0.94949126,0.5647794,0.5822299,0.7201545,-0.617017,0.85918546,0.030775674,0.4682047,-1.0152481,0.48208383,-0.18866125,0.8386742,-1.8476583,-1.6879214,-1.4860704,0.41522738,-0.6009754,0.014157072,-0.51615185,-0.34990442,1.0927706
business,0.7506998,1.0781581,0.57924306,-0.46053424,2.807406,1.0743295,-0.54432863,1.4568005,-0.009260839,0.15965943,0.10202654,-0.4679104,-1.2838205,-1.9225093,-0.7609216,2.210784,-1.6932125,2.3328123,-1.9680264,0.68884146,-0.4718893,-1.5203588,-0.6742906,-1.0417296,-1.1096575,-1.5462674,0.8028487,1.0043733,2.1105306,1.2742413,-0.08480919,-0.27323705,-0.35074165,0.70081896,0.27340144,2.1296048,0.54710025,-1.9574283,1.8764756,1.4859972,2.0751545,-1.8431934,-2.5404277,-0.12563293,3.3836546,1.2958378,0.7070653,-0.17476077,0.12237976,1.454271
business,-0.5607871,0.8130274,-1.214959,-0.62111765,1.0131863,1.5141058,0.44859388,0.6100716,0.10274417,0.61055136,-1.0286998,0.06473138,-2.3914933,0.8607894,-1.4598093,1.3585587,-1.1805688,-0.50116754,-0.1537386,0.44173825,-0.8679715,-1.6329328,-1.0495399,-0.3021871,-1.5172343,-0.4092016,0.4067199,-0.21915765,1.179271,-0.31695896,0.49397814,0.14229964,0.5596701,0.38789904,0.26335582,-0.3407606,1.4741776,0.33879894,0.76556724,0.7355391,0.8714488,-1.8753153,-0.46237728,-0.49386162,-0.37054485,-0.8641988,0.53322226,-0.13204212,-0.49545768,1.2155707
business,0.8055402,-0.27067968,0.476158,-0.32411924,1.5175633,1.6122026,0.45338327,-0.78567886,1.1700048,1.352384,-0.8396228,-0.54613787,-1.3989488,0.2782799,-1.4794326,1.0058503,-1.1034094,-0.307114,-1.3036885,-0.012503939,-0.7405883,0.23494902,0.08034632,-0.5798753,-1.0186841,0.4020606,0.70491153,1.953516,0.083647706,-0.25004107,-1.2095935,0.013738917,-1.1724225,-0.4374476,1.5395275,-1.5449733,-0.46987793,-1.396389,1.8295636,-0.41834924,0.333367,-0.36265534,-1.7111018,-0.4427935,1.2238158,-0.7846312,0.7524061,-0.99312586,-1.0935796,1.0893731
business,-1.7453489,0.098706454,-0.44360128,-0.16294435,2.2069237,0.3448151,0.18347888,-0.27766883,-0.5551422,-0.9928645,-1.0112301,-1.0021261,-1.5729162,0.72948956,-1.020971,2.0253062,1.202575,1.456733,0.39966154,-0.337424,-0.9115092,0.4104107,-0.8393787,0.013668093,-1.5366867,-0.58611166,0.9332861,0.33361664,2.7785406,-1.8499199,-0.48396882,-0.08727198,0.7938603,0.75082284,-0.663795,-0.7953194,0.9811267,-0.33643043,0.28014094,-0.2433295,1.8150454,-2.815561,-2.2588882,-1.3209478,0.4044978,-2.7578325,-1.1866695,2.3272855,-0.034685574,0.7766429
business,0.3156588,0.08282937,1.3191705,0.456967,1.5880722,0.8456844,-0.035255168,0.49135038,0.83665866,0.2676621,0.11199511,-1.2723095,-0.56235385,1.2484872,-1.1872702,2.1931896,0.05603824,-0.444663,-0.8776427,0.018446784,-0.82003886,-0.28974152,0.5957185,-0.17323491,-2.0136542,0.064525135,0.6530787,1.1900332,0.27774155,-0.13868442,-0.46249723,-0.12290217,-0.45168716,-0.1725582,1.0382763,-0.9508997,0.79895574,-0.12130042,0.96711034,0.9572007,1.1928307,-0.18852355,-1.339642,-1.0659889,-0.009780489,-0.6266919,-0.29886013,0.21193886,-0.6708772,1.0288091
business,0.7285553,0.5678513,3.1878965,0.73628277,3.546875,-0.8477215,-1.3608154,-1.2624751,0.09895897,-0.46683922,-1.8479153,0.49761474,0.27648193,1.5113059,-1.4181387,2.110694,-1.5897622,2.5188398,-0.85978556,-1.8990304,0.79889864,-2.3640456,-0.5214755,0.12339611,-0.6949568,1.8848863,2.5200887,-0.11860476,0.73145473,-2.1925988,-1.9080524,0.78962284,-0.224397,1.1925274,1.0060544,0.016765585,1.5955417,2.094125,0.33725598,-1.0913634,1.4126658,-0.3747971,-1.0491874,-1.2894723,-2.2577448,-1.7710823,-1.7658038,1.8477093,-0.31920445,1.2755619
business,-0.46734452,-0.22656225,0.72056353,-0.29711154,0.90374184,0.6630727,0.08407442,0.08915805,0.08480781,-0.3221351,0.21966675,-1.0151371,1.2625422,1.2889569,-1.8233576,1.8487208,-2.2855217,0.4436324,-0.490929,-0.7015408,-0.26519603,-1.7399249,0.30621654,0.87227815,-0.03411852,0.12343026,0.7089102,1.8950282,0.86021894,-0.52761936,-1.1204014,-1.6852925,-0.89070565,-0.6049669,2.225376,-0.22595048,0.035105705,0.04698271,1.8643785,0.39493817,-0.4271412,-0.052806437,-1.0497725,-1.5173883,0.020286039,-0.12881511,-0.37088585,2.151719,-0.4128524,0.27336952
business,0.10672961,-0.37503317,1.5832946,0.08008986,1.8938543,1.007627,0.4022492,0.16560075,0.03342125,1.7179999,-2.7909062,-1.0677295,-1.5942132,2.1556065,-0.68844914,1.483984,-0.86915386,0.187533,-1.4226221,-0.20689899,-1.2890117,-0.35318884,0.45238724,-0.77505237,-2.3311784,0.95362455,-0.01745561,1.8417032,1.0392628,-0.6697125,-0.696592,-1.7289193,-1.4746971,0.056996364,2.0985487,-0.42356622,-0.2401998,-0.11351093,0.6968974,0.79684496,0.31475624,-1.2533153,-1.3982207,-0.0023498281,-0.17149176,-1.4986926,-0.8993334,0.9923957,-1.0424432,0.90808886
business,2.0117278,-3.4110703,0.32239693,1.2074927,3.5192406,1.2042403,-0.13223517,0.7394099,-1.545829,-2.0686061,-0.11813685,-1.434202,2.5952656,2.5442178,-1.753206,1.8266629,0.6846353,1.1011738,-1.8352906,-1.0209198,2.2698846,-2.3037584,2.7020051,1.9115018,-1.0739388,-0.118896,2.1265626,0.3432126,-0.09161214,-1.2034876,-0.0066428734,-2.656903,0.17355505,2.8993134,1.1129538,-0.1280467,0.033326536,2.3005517,2.0255542,-0.33996978,1.7657914,1.3988985,-1.9590702,-1.7724512,-0.56337243,2.5760236,-2.7536235,1.8781495,0.9118932,1.7819241
business,0.5160164,0.015764587,-1.0078297,-0.09634404,1.0256388,1.1978612,0.017672993,0.3009765,0.5587815,1.5485148,-0.75868416,-0.11849153,0.020210585,0.829638,0.682644,1.7100233,-0.59588933,0.11422044,-0.62144345,1.3229603,-1.4377431,1.8188988,0.5102422,-0.22186434,-2.0648694,0.33204886,0.9723469,-0.61265326,0.08925337,-0.38393044,-1.5461396,-0.231535,0.054038886,0.46688858,0.83884317,-0.35391107,1.253717,0.035774507,1.2762655,1.2957237,1.551335,-0.66620535,-1.4619153,-1.3057612,-0.9289869,0.62790984,0.84335184,-0.077986635,-0.026892671,1.0579203
business,-0.012199789,-0.07678434,3.1067486,-0.4115695,0.7282748,1.3236427,-1.2629192,0.74904853,0.4244876,0.79362166,-0.25622806,-1.6582574,-0.8312901,1.9200345,-1.8437399,0.6653758,-1.9490664,0.5244134,-0.8817304,-0.98900557,-0.09410193,0.8490355,0.9593101,0.3459993,-2.9116464,-0.5058344,0.8148193,2.534454,2.1565263,0.097311735,-0.9299944,-1.3262237,-0.39769623,-0.21627289,2.0445597,-1.2425061,-0.4937263,-0.45634776,1.0257866,0.614511,0.50958455,0.39562082,-0.79579526,-2.1797657,-0.16031075,-0.66601706,0.5063987,0.39426067,-1.1696647,0.75200593
business,1.650123,-0.065891415,2.0956202,0.20619473,2.2193894,2.1831565,0.14471519,1.4938341,-0.127645,1.9896693,-0.42262575,-1.3075988,-0.45665857,3.2111647,-1.3507913,0.3973973,-0.26574242,-0.27318358,-1.1588781,-0.44597578,-1.4970052,0.23962434,1.0928185,1.3524752,-3.0145464,0.83159333,0.17964043,3.7613819,1.1034732,0.94820786,-2.4117908,-1.1516197,-1.5475338,-1.6626232,1.673343,-0.21739477,0.3969915,-0.5147746,2.1592197,1.6831907,0.9689649,1.3500538,-0.07112015,-0.6978478,0.40702644,1.0268596,-0.5015818,1.2905279,-1.8301089,2.0422945
